-4.07179e-07 -4.97182e-16 5.17996e-08 -3.8233e-07 5.17995e-08 3.82329e-07 -6.66121e-07 -4.45015e-14 0.997631 0.475 0
-4.2685e-07 1.49182e-14 -7.13205e-08 -4.5483e-07 -7.13205e-08 4.5483e-07 -6.77146e-07 -2.60323e-14 0.997631 0.525 0
-4.45574e-07 3.91457e-15 -2.01699e-07 -4.8809e-07 -2.01699e-07 4.8809e-07 -6.87527e-07 -7.8364e-14 0.997631 0.575 0
-4.63135e-07 -3.39956e-14 -3.28311e-07 -4.86917e-07 -3.28305e-07 4.86916e-07 -6.97269e-07 -2.62599e-14 0.997631 0.625 0
-4.79305e-07 -9.87312e-15 -4.4337e-07 -4.57669e-07 -4.43369e-07 4.5767e-07 -7.06379e-07 -1.13354e-13 0.997631 0.675 0
-4.93882e-07 -1.76926e-14 -5.42081e-07 -4.07158e-07 -5.42081e-07 4.07158e-07 -7.14845e-07 -6.58397e-14 0.997631 0.725 0
-5.06632e-07 1.18537e-14 -6.21889e-07 -3.41905e-07 -6.21889e-07 3.41905e-07 -7.22694e-07 -1.75967e-14 0.997631 0.775 0
-5.17362e-07 2.10285e-15 -6.82013e-07 -2.67713e-07 -6.82013e-07 2.67713e-07 -7.29879e-07 3.12996e-14 0.997631 0.825 0
-5.25884e-07 -2.62655e-14 -7.22881e-07 -1.8946e-07 -7.22881e-07 1.8946e-07 -7.36404e-07 -2.62798e-14 0.997631 0.875 0
-5.31996e-07 -1.0724e-15 -7.45686e-07 -1.11161e-07 -7.45665e-07 1.11161e-07 -7.42247e-07 5.64608e-14 0.997631 0.925 0
-5.35528e-07 9.2367e-15 -7.52055e-07 -3.57968e-08 -7.52055e-07 3.57968e-08 -7.47374e-07 -1.10992e-14 0.997631 0.975 0
-2.30739e-07 -6.04644e-16 -1.21233e-06 1.77304e-07 -1.21233e-06 -1.77306e-07 -4.12688e-07 -1.10906e-14 1.58114 0.025 0
-2.50362e-07 2.10248e-15 -8.83339e-07 4.16368e-07 -8.8334e-07 -4.16367e-07 -4.30121e-07 -1.03072e-15 1.58114 0.075 0
-2.71234e-07 -6.71241e-16 -5.53249e-07 5.1053e-07 -5.53249e-07 -5.1053e-07 -4.47232e-07 -3.23991e-15 1.58114 0.125 0
-2.92649e-07 5.32274e-15 -2.67696e-07 4.87437e-07 -2.67696e-07 -4.87437e-07 -4.63468e-07 -1.23369e-13 1.58114 0.175 0
-3.14307e-07 9.55142e-16 -5.23628e-08 3.82932e-07 -5.23629e-08 -3.82932e-07 -4.7873e-07 -5.81988e-14 1.58114 0.225 0
-3.3597e-07 2.17828e-15 8.32959e-08 2.33429e-07 8.32959e-08 -2.33429e-07 -4.92999e-07 -8.24225e-14 1.58114 0.275 0
-3.5742e-07 -7.3973e-15 1.4274e-07 7.07163e-08 1.4274e-07 -7.07163e-08 -5.06309e-07 -3.18331e-14 1.58114 0.325 0
-3.78442e-07 1.28899e-14 1.37965e-07 -8.12381e-08 1.37965e-07 8.12381e-08 -5.18681e-07 -2.30623e-14 1.58114 0.375 0
-3.98819e-07 8.20064e-17 8.50933e-08 -2.07064e-07 8.50933e-08 2.07064e-07 -5.30141e-07 -1.74237e-14 1.58114 0.425 0
-4.18349e-07 -1.14418e-16 8.92907e-10 -2.99163e-07 8.9289e-10 2.99163e-07 -5.40734e-07 -1.37615e-14 1.58114 0.475 0
-4.36837e-07 5.52276e-15 -9.95977e-08 -3.55972e-07 -9.95977e-08 3.55972e-07 -5.50505e-07 1.42472e-14 1.58114 0.525 0
-4.54079e-07 8.02699e-15 -2.04185e-07 -3.80044e-07 -2.04184e-07 3.80045e-07 -5.59477e-07 -9.25042e-15 1.58114 0.575 0
-4.69883e-07 1.99564e-16 -3.03935e-07 -3.76268e-07 -3.03935e-07 3.76268e-07 -5.67676e-07 3.59793e-13 1.58114 0.625 0
-4.84071e-07 3.46423e-13 -3.9285e-07 -3.50584e-07 -3.9285e-07 3.50584e-07 -5.7515e-07 -6.75941e-15 1.58114 0.675 0
-4.9647e-07 -1.06643e-17 -4.67491e-07 -3.08905e-07 -4.67491e-07 3.08905e-07 -5.81896e-07 -5.87203e-15 1.58114 0.725 0
-5.069e-07 1.77395e-14 -5.26257e-07 -2.56812e-07 -5.26257e-07 2.56812e-07 -5.87949e-07 -5.18896e-15 1.58114 0.775 0
-5.15204e-07 1.9325e-15 -5.68971e-07 -1.98979e-07 -5.68971e-07 1.98979e-07 -5.93301e-07 -4.83391e-14 1.58114 0.825 0
-5.21227e-07 5.86509e-16 -5.96336e-07 -1.39293e-07 -5.96336e-07 1.39293e-07 -5.97962e-07 -4.10183e-15 1.58114 0.875 0
-5.24833e-07 1.00045e-15 -6.0961e-07 -8.07668e-08 -6.0961e-07 8.07668e-08 -6.01928e-07 -3.65435e-15 1.58114 0.925 0
-5.25879e-07 1.35451e-14 -6.10315e-07 -2.57334e-08 -6.10315e-07 2.57334e-08 -6.05148e-07 -3.2522e-15 1.58114 0.975 0
-2.09204e-07 -4.16883e-15 -1.13899e-06 1.57893e-07 -1.13901e-06 -1.57884e-07 -2.75514e-07 -8.15981e-15 2.50594 0.025 0
-2.3039e-07 -5.34157e-16 -8.16177e-07 3.58698e-07 -8.16177e-07 -3.58697e-07 -2.94316e-07 -1.18739e-14 2.50594 0.075 0
-2.51415e-07 1.36361e-14 -5.17416e-07 4.29472e-07 -5.17416e-07 -4.29472e-07 -3.11472e-07 -9.47127e-17 2.50594 0.125 0
-2.71966e-07 -4.51457e-16 -2.71772e-07 4.03392e-07 -2.71772e-07 -4.03392e-07 -3.26904e-07 -4.34567e-14 2.50594 0.175 0
-2.91987e-07 -4.11194e-14 -9.33281e-08 3.14795e-07 -9.33282e-08 -3.14795e-07 -3.40784e-07 -2.37354e-14 2.50594 0.225 0
-3.11377e-07 -1.73616e-15 1.59922e-08 1.94984e-07 1.59922e-08 -1.94984e-07 -3.53263e-07 -1.45565e-14 2.50594 0.275 0
-3.30035e-07 7.14465e-17 6.31686e-08 6.92461e-08 6.31686e-08 -6.92461e-08 -3.64486e-07 -9.7442e-15 2.50594 0.325 0
-3.47838e-07 -7.10466e-16 6.05081e-08 -4.46544e-08 6.05081e-08 4.46544e-08 -3.74549e-07 -6.94563e-15 2.50594 0.375 0
-3.64665e-07 5.61057e-15 2.22326e-08 -1.36274e-07 2.22325e-08 1.36274e-07 -3.83562e-07 -8.69487e-15 2.50594 0.425 0
-3.80372e-07 -5.90576e-15 -3.80203e-08 -2.01272e-07 -3.80203e-08 2.01272e-07 -3.91593e-07 -4.58361e-15 2.50594 0.475 0
-3.94854e-07 -1.44082e-15 -1.08686e-07 -2.39729e-07 -1.08687e-07 2.39729e-07 -3.98743e-07 -3.27237e-15 2.50594 0.525 0
-4.07966e-07 -8.13237e-15 -1.80848e-07 -2.54491e-07 -1.80848e-07 2.54491e-07 -4.0505e-07 -2.0285e-14 2.50594 0.575 0
-4.19627e-07 -7.14657e-16 -2.48296e-07 -2.49844e-07 -2.48296e-07 2.49844e-07 -4.10576e-07 -2.28789e-15 2.50594 0.625 0
-4.29687e-07 3.24539e-15 -3.07117e-07 -2.30494e-07 -3.07117e-07 2.30494e-07 -4.15385e-07 5.50914e-15 2.50594 0.675 0
-4.38037e-07 -9.98043e-16 -3.55247e-07 -2.00934e-07 -3.55247e-07 2.00934e-07 -4.19519e-07 9.44143e-15 2.50594 0.725 0
-4.44593e-07 -1.06717e-14 -3.91963e-07 -1.6515e-07 -3.91963e-07 1.6515e-07 -4.23014e-07 1.24519e-14 2.50594 0.775 0
-4.49239e-07 -1.24061e-14 -4.17425e-07 -1.26457e-07 -4.17425e-07 1.26457e-07 -4.25894e-07 -1.33685e-15 2.50594 0.825 0
-4.5189e-07 -1.2138e-16 -4.32412e-07 -8.7403e-08 -4.32412e-07 8.7403e-08 -4.28181e-07 5.85325e-15 2.50594 0.875 0
-4.5245e-07 -4.20676e-16 -4.37974e-07 -4.99918e-08 -4.37974e-07 4.99918e-08 -4.29878e-07 2.43255e-14 2.50594 0.925 0
-4.50876e-07 3.72771e-21 -4.35296e-07 -1.56595e-08 -4.35296e-07 1.56595e-08 -4.30955e-07 -3.91691e-14 2.50594 0.975 0
-1.66971e-07 8.80618e-16 -9.50351e-07 1.25278e-07 -9.50373e-07 -1.2528e-07 -1.61198e-07 2.52802e-15 3.97164 0.025 0
-1.87672e-07 5.87168e-15 -6.613e-07 2.72043e-07 -6.613e-07 -2.72043e-07 -1.79605e-07 -6.70062e-16 3.97164 0.075 0
-2.06149e-07 -5.42069e-15 -4.19322e-07 3.15446e-07 -4.19322e-07 -3.15445e-07 -1.94724e-07 -3.13402e-14 3.97164 0.125 0
-2.23024e-07 8.0372e-15 -2.32189e-07 2.89365e-07 -2.32189e-07 -2.89365e-07 -2.07406e-07 -1.37034e-14 3.97164 0.175 0
-2.38618e-07 4.70115e-16 -1.02197e-07 2.22513e-07 -1.02197e-07 -2.22513e-07 -2.18199e-07 -7.25758e-15 3.97164 0.225 0
-2.53074e-07 -2.77061e-15 -2.52062e-08 1.38201e-07 -2.52062e-08 -1.38201e-07 -2.27437e-07 -4.66712e-15 3.97164 0.275 0
-2.6645e-07 2.77749e-15 7.41817e-09 5.36084e-08 7.41816e-09 -5.36084e-08 -2.35359e-07 -2.88163e-15 3.97164 0.325 0
-2.78753e-07 1.10008e-16 6.44991e-09 -2.02368e-08 6.44991e-09 2.02368e-08 -2.4212e-07 -2.04489e-15 3.97164 0.375 0
-2.8998e-07 1.92633e-14 -1.72582e-08 -7.76101e-08 -1.72582e-08 7.76101e-08 -2.47858e-07 -1.52638e-15 3.97164 0.425 0
-3.00104e-07 1.68042e-14 -5.41299e-08 -1.16811e-07 -5.41299e-08 1.16811e-07 -2.52702e-07 -7.05189e-14 3.97164 0.475 0
-3.09088e-07 1.90264e-18 -9.65322e-08 -1.38824e-07 -9.65322e-08 1.38824e-07 -2.56752e-07 -9.52034e-16 3.97164 0.525 0
-3.169e-07 -4.73044e-16 -1.38912e-07 -1.46152e-07 -1.38912e-07 1.46152e-07 -2.60095e-07 -7.79601e-16 3.97164 0.575 0
-3.23486e-07 -1.16934e-17 -1.77602e-07 -1.41931e-07 -1.77602e-07 1.41931e-07 -2.62814e-07 -3.99205e-15 3.97164 0.625 0
-3.28809e-07 -9.50695e-15 -2.10479e-07 -1.29352e-07 -2.10479e-07 1.29352e-07 -2.64974e-07 -5.63023e-16 3.97164 0.675 0
-3.32812e-07 3.50566e-17 -2.36545e-07 -1.11316e-07 -2.36545e-07 1.11316e-07 -2.66634e-07 -5.30653e-15 3.97164 0.725 0
-3.3545e-07 -9.93208e-17 -2.55607e-07 -9.02627e-08 -2.55607e-07 9.02627e-08 -2.6784e-07 -3.13093e-15 3.97164 0.775 0
-3.36678e-07 -9.16301e-17 -2.67989e-07 -6.8102e-08 -2.67989e-07 6.8102e-08 -2.68631e-07 -5.32875e-14 3.97164 0.825 0
-3.36458e-07 7.70135e-15 -2.7427e-07 -4.63805e-08 -2.7427e-07 4.63805e-08 -2.69032e-07 -1.27954e-13 3.97164 0.875 0
-3.34764e-07 -6.70432e-18 -2.75206e-07 -2.60995e-08 -2.75206e-07 2.60995e-08 -2.69039e-07 7.92983e-14 3.97164 0.925 0
-3.31582e-07 -3.84405e-17 -2.71569e-07 -8.03718e-09 -2.71569e-07 8.03718e-09 -2.68642e-07 -2.66683e-16 3.97164 0.975 0
-4.90746e-07 8.62116e-15 -8.24132e-07 -3.31419e-14 -8.19083e-07 3.33358e-08 -8.19083e-07 -3.33359e-08 0.629463 1 0.02
-4.90904e-07 -6.30604e-15 -8.27967e-07 -3.01213e-14 -8.05984e-07 9.67643e-08 -8.05984e-07 -9.67644e-08 0.629463 1 0.06
-4.89174e-07 8.7129e-15 -8.31381e-07 -2.73598e-14 -7.84177e-07 1.55151e-07 -7.84175e-07 -1.55152e-07 0.629463 1 0.1
-4.85382e-07 1.07433e-14 -8.34416e-07 -2.84132e-14 -7.54574e-07 2.08068e-07 -7.54574e-07 -2.08068e-07 0.629463 1 0.14
-4.79405e-07 -3.19122e-14 -8.37111e-07 -3.60467e-13 -7.18035e-07 2.55086e-07 -7.18035e-07 -2.55086e-07 0.629463 1 0.18
-4.71091e-07 -7.68624e-15 -8.39525e-07 -1.92927e-14 -6.75349e-07 2.96035e-07 -6.75348e-07 -2.96036e-07 0.629463 1 0.22
-4.603e-07 -3.96692e-15 -8.41684e-07 -1.67112e-14 -6.27229e-07 3.30753e-07 -6.27228e-07 -3.30756e-07 0.629463 1 0.26
-4.4693e-07 4.70529e-15 -8.43601e-07 -1.62983e-14 -5.74306e-07 3.59254e-07 -5.74306e-07 -3.59254e-07 0.629463 1 0.3
-4.30835e-07 1.26282e-17 -8.45395e-07 -2.48094e-13 -5.17138e-07 3.81625e-07 -5.17138e-07 -3.81625e-07 0.629463 1 0.34
-4.11903e-07 -5.32956e-14 -8.47006e-07 -9.30415e-15 -4.56196e-07 3.9798e-07 -4.56196e-07 -3.9798e-07 0.629463 1 0.38
-3.89997e-07 -3.95049e-16 -8.48542e-07 3.707e-13 -3.91894e-07 4.08517e-07 -3.91894e-07 -4.08517e-07 0.629463 1 0.42
-3.64994e-07 2.00859e-15 -8.49916e-07 -4.21767e-15 -3.24564e-07 4.13459e-07 -3.24563e-07 -4.13456e-07 0.629463 1 0.46
-3.36768e-07 -1.37365e-15 -8.51221e-07 -1.70249e-15 -2.54498e-07 4.1305e-07 -2.54497e-07 -4.13051e-07 0.629463 1 0.5
-3.05214e-07 -4.98675e-15 -8.52461e-07 8.23596e-16 -1.8192e-07 4.07556e-07 -1.81918e-07 -4.07555e-07 0.629463 1 0.54
-2.70192e-07 -7.62076e-15 -8.53629e-07 -2.22664e-13 -1.07003e-07 3.97263e-07 -1.07001e-07 -3.97264e-07 0.629463 1 0.58
-2.31598e-07 -3.93968e-15 -8.54748e-07 5.86755e-15 -2.98809e-08 3.8245e-07 -2.98794e-08 -3.82449e-07 0.629463 1 0.62
-1.89286e-07 -3.93241e-16 -8.55809e-07 8.46132e-15 4.93576e-08 3.63416e-07 4.9359e-08 -3.63418e-07 0.629463 1 0.66
-1.43143e-07 8.4221e-16 -8.56862e-07 1.83329e-14 1.3065e-07 3.40429e-07 1.30651e-07 -3.4043e-07 0.629463 1 0.7
-9.3038e-08 3.8545e-21 -8.57845e-07 1.37397e-14 2.13983e-07 3.13753e-07 2.13985e-07 -3.13755e-07 0.629463 1 0.74
-3.88443e-08 -1.91761e-16 -8.58809e-07 1.53566e-14 2.99354e-07 2.83623e-07 2.99355e-07 -2.83622e-07 0.629463 1 0.78
-5.36328e-07 6.60508e-17 -7.51328e-07 -1.00503e-14 -7.45272e-07 2.75325e-08 -7.45272e-07 -2.75325e-08 0.997631 1 0.02
-5.35036e-07 7.9505e-15 -7.54302e-07 9.79547e-14 -7.30444e-07 7.91902e-08 -7.30423e-07 -7.91912e-08 0.997631 1 0.06
-5.31696e-07 -1.77545e-13 -7.56804e-07 -8.2332e-15 -7.0831e-07 1.25896e-07 -7.0831e-07 -1.25896e-07 0.997631 1 0.1
-5.26163e-07 -4.3456e-14 -7.5886e-07 -7.2461e-14 -6.79726e-07 1.67244e-07 -6.79726e-07 -1.67244e-07 0.997631 1 0.14
-5.18309e-07 2.88319e-16 -7.60534e-07 5.08989e-14 -6.45475e-07 2.03031e-07 -6.45475e-07 -2.03031e-07 0.997631 1 0.18
-5.08003e-07 7.91693e-15 -7.61895e-07 -3.33739e-12 -6.06266e-07 2.33189e-07 -6.06266e-07 -2.33189e-07 0.997631 1 0.22
-4.95133e-07 1.68479e-13 -7.6297e-07 -1.65554e-13 -5.62702e-07 2.57732e-07 -5.62702e-07 -2.57732e-07 0.997631 1 0.26
-4.79579e-07 -2.26535e-15 -7.63795e-07 -4.23899e-15 -5.15333e-07 2.76757e-07 -5.15333e-07 -2.76757e-07 0.997631 1 0.3
-4.61218e-07 1.35708e-15 -7.64418e-07 -2.65886e-14 -4.6463e-07 2.90436e-07 -4.6463e-07 -2.90436e-07 0.997631 1 0.34
-4.39962e-07 -2.45365e-14 -7.64868e-07 -5.50298e-14 -4.10956e-07 2.98991e-07 -4.10956e-07 -2.98991e-07 0.997631 1 0.38
-4.1568e-07 -7.96242e-15 -7.65195e-07 -1.98579e-15 -3.54638e-07 3.02671e-07 -3.54638e-07 -3.02671e-07 0.997631 1 0.42
-3.88269e-07 5.18918e-15 -7.65344e-07 -1.22998e-15 -2.95882e-07 3.01837e-07 -2.95882e-07 -3.01837e-07 0.997631 1 0.46
-3.57618e-07 1.6612e-15 -7.65425e-07 -1.02016e-14 -2.35046e-07 2.96555e-07 -2.35046e-07 -2.96555e-07 0.997631 1 0.5
-3.23638e-07 -2.49263e-15 -7.65408e-07 2.96343e-16 -1.72128e-07 2.874e-07 -1.72128e-07 -2.874e-07 0.997631 1 0.54
-2.86189e-07 -2.16084e-14 -7.65262e-07 1.06856e-15 -1.07293e-07 2.74625e-07 -1.07293e-07 -2.74625e-07 0.997631 1 0.58
-2.45181e-07 -4.32442e-16 -7.65094e-07 1.84614e-15 -4.05988e-08 2.58588e-07 -4.05988e-08 -2.58588e-07 0.997631 1 0.62
-2.00504e-07 -3.63685e-15 -7.64799e-07 2.61611e-15 2.79144e-08 2.39648e-07 2.79145e-08 -2.39648e-07 0.997631 1 0.66
-1.52016e-07 -2.9767e-15 -7.64414e-07 -1.063e-14 9.82411e-08 2.18187e-07 9.82411e-08 -2.18187e-07 0.997631 1 0.7
-9.96306e-08 1.27819e-15 -7.63959e-07 4.21182e-15 1.70409e-07 1.94587e-07 1.70409e-07 -1.94587e-07 0.997631 1 0.74
-4.32179e-08 6.54423e-21 -7.6344e-07 4.85692e-15 2.44468e-07 1.69254e-07 2.44468e-07 -1.69254e-07 0.997631 1 0.78
-5.24549e-07 -5.41731e-15 -6.07378e-07 1.10748e-14 -6.01566e-07 1.95548e-08 -6.01566e-07 -1.95548e-08 1.58114 1 0.02
-5.21429e-07 -1.83391e-13 -6.08801e-07 -2.66062e-15 -5.8731e-07 5.55694e-08 -5.8731e-07 -5.55694e-08 1.58114 1 0.06
-5.16409e-07 8.34939e-16 -6.09745e-07 8.82023e-14 -5.67754e-07 8.73206e-08 -5.67754e-07 -8.73206e-08 1.58114 1 0.1
-5.09276e-07 9.20416e-16 -6.10248e-07 -2.15276e-15 -5.43591e-07 1.14585e-07 -5.43591e-07 -1.14585e-07 1.58114 1 0.14
-5.00007e-07 1.03432e-15 -6.10381e-07 -1.91165e-15 -5.15416e-07 1.37309e-07 -5.15416e-07 -1.37309e-07 1.58114 1 0.18
-4.88477e-07 1.81592e-14 -6.10202e-07 -1.67652e-15 -4.83766e-07 1.55545e-07 -4.83766e-07 -1.55545e-07 1.58114 1 0.22
-4.74597e-07 -1.70604e-14 -6.09749e-07 -1.46222e-15 -4.49104e-07 1.69385e-07 -4.49104e-07 -1.69385e-07 1.58114 1 0.26
-4.58279e-07 1.87545e-14 -6.09079e-07 -1.23762e-15 -4.11808e-07 1.78987e-07 -4.11808e-07 -1.78987e-07 1.58114 1 0.3
-4.39444e-07 -3.91476e-16 -6.0823e-07 -1.01415e-15 -3.72195e-07 1.84568e-07 -3.72195e-07 -1.84568e-07 1.58114 1 0.34
-4.17994e-07 8.24751e-15 -6.07213e-07 -1.07572e-12 -3.30529e-07 1.86368e-07 -3.30529e-07 -1.86368e-07 1.58114 1 0.38
-3.93876e-07 2.36965e-14 -6.06053e-07 3.11933e-14 -2.8701e-07 1.84659e-07 -2.8701e-07 -1.84659e-07 1.58114 1 0.42
-3.66968e-07 6.04248e-16 -6.04735e-07 2.17815e-14 -2.41793e-07 1.79716e-07 -2.41793e-07 -1.79716e-07 1.58114 1 0.46
-3.37206e-07 4.62666e-17 -6.03357e-07 -1.34297e-16 -1.94994e-07 1.71854e-07 -1.94994e-07 -1.71854e-07 1.58114 1 0.5
-3.04518e-07 -3.47676e-17 -6.01857e-07 8.7542e-17 -1.46686e-07 1.61382e-07 -1.46686e-07 -1.61382e-07 1.58114 1 0.54
-2.68794e-07 3.7255e-15 -6.00249e-07 -1.55255e-15 -9.69067e-08 1.48637e-07 -9.69067e-08 -1.48637e-07 1.58114 1 0.58
-2.29959e-07 2.45908e-16 -5.98558e-07 5.38802e-16 -4.56659e-08 1.33962e-07 -4.56652e-08 -1.33962e-07 1.58114 1 0.62
-1.8792e-07 -3.7029e-15 -5.96783e-07 7.6765e-16 7.05001e-09 1.17725e-07 7.05001e-09 -1.17725e-07 1.58114 1 0.66
-1.42582e-07 2.66303e-20 -5.94887e-07 -1.3844e-13 6.12775e-08 1.00317e-07 6.12775e-08 -1.00317e-07 1.58114 1 0.7
-9.3848e-08 -3.30417e-20 -5.92914e-07 1.23352e-15 1.17076e-07 8.21666e-08 1.17076e-07 -8.21666e-08 1.58114 1 0.74
-4.16188e-08 -1.19497e-20 -5.90856e-07 1.46363e-15 1.74517e-07 6.37472e-08 1.74517e-07 -6.37472e-08 1.58114 1 0.78
-4.47588e-07 6.22154e-15 -4.31961e-07 -8.4664e-16 -4.26857e-07 1.1722e-08 -4.26857e-07 -1.1722e-08 2.50594 1 0.02
-4.43108e-07 -1.14419e-14 -4.31233e-07 -7.6599e-16 -4.15271e-07 3.29854e-08 -4.15271e-07 -3.29854e-08 2.50594 1 0.06
-4.37064e-07 2.66263e-15 -4.30702e-07 -6.89844e-16 -4.00416e-07 5.09369e-08 -4.00416e-07 -5.09369e-08 2.50594 1 0.1
-4.2937e-07 -6.91812e-14 -4.29804e-07 -6.24647e-16 -3.82737e-07 6.5743e-08 -3.82737e-07 -6.5743e-08 2.50594 1 0.14
-4.19955e-07 -4.83252e-14 -4.28621e-07 -1.78482e-13 -3.62639e-07 7.73807e-08 -3.62639e-07 -7.73807e-08 2.50594 1 0.18
-4.08766e-07 -3.44415e-16 -4.27194e-07 -4.86011e-16 -3.40438e-07 8.59799e-08 -3.40438e-07 -8.59799e-08 2.50594 1 0.22
-3.9573e-07 -4.47442e-14 -4.25585e-07 -3.26351e-14 -3.16441e-07 9.15804e-08 -3.16441e-07 -9.15804e-08 2.50594 1 0.26
-3.80797e-07 -2.04951e-13 -4.23771e-07 -5.797e-14 -2.90866e-07 9.43994e-08 -2.90866e-07 -9.43994e-08 2.50594 1 0.3
-3.63917e-07 -8.11551e-15 -4.21849e-07 3.01845e-14 -2.63885e-07 9.46409e-08 -2.63885e-07 -9.46409e-08 2.50594 1 0.34
-3.45048e-07 1.45982e-14 -4.19805e-07 -2.27577e-16 -2.35645e-07 9.25052e-08 -2.35645e-07 -9.25052e-08 2.50594 1 0.38
-3.24129e-07 1.0692e-16 -4.17652e-07 -1.63252e-16 -2.06243e-07 8.82137e-08 -2.06243e-07 -8.82137e-08 2.50594 1 0.42
-3.01105e-07 1.25615e-16 -4.15417e-07 -8.54887e-14 -1.75752e-07 8.1995e-08 -1.75752e-07 -8.1995e-08 2.50594 1 0.46
-2.75916e-07 2.76667e-15 -4.13085e-07 -1.27674e-14 -1.44208e-07 7.40999e-08 -1.44208e-07 -7.40999e-08 2.50594 1 0.5
